,id,title,vote_average,year,month,genre_ids,budget,revenue,runtime,director_id
283,123,The Lord of the Rings,6.57,1978,11,"[12, 16, 14]",4000000.0,30500000.0,132,16384
284,4192,Death on the Nile,7.158,1978,9,[9648],7920000.0,14560084.0,140,6778
285,11327,Midnight Express,7.5,1978,8,"[18, 80]",2300000.0,35000000.0,121,9168
286,11850,Invasion of the Body Snatchers,7.2,1978,12,"[878, 27]",3500000.0,24946533.0,116,648
287,24831,Piranha,5.929,1978,8,"[27, 35, 878]",660000.0,16000000.0,94,4600
288,8469,Animal House,6.997,1978,7,[35],2700000.0,141000000.0,109,4610
289,11230,Drunken Master,7.362,1978,10,"[28, 35]",3000000.0,38295446.5,111,18899
290,11837,Watership Down,7.18,1978,10,"[12, 16, 18]",1000000.0,3713768.0,88,70663
291,13333,Game of Death,6.416,1978,3,"[18, 28, 53]",850000.0,38295446.5,101,57727
292,25239,Day of the Woman,5.927,1978,11,"[27, 53]",800000.0,38295446.5,101,93410
293,16642,Days of Heaven,7.486,1978,9,"[18, 10749]",3000000.0,3700000.0,94,30715
294,10766,Damien: Omen II,6.447,1978,6,"[27, 53]",6800000.0,26518355.0,107,9108
295,11183,French Fried Vacation,6.584,1978,11,[35],3000000.0,38295446.5,105,37626
296,11455,Up in Smoke,6.687,1978,5,[35],3000000.0,41590893.0,86,69500
297,12761,Autumn Sonata,8.007,1978,10,[18],3000000.0,38295446.5,93,6648
298,348,Alien,8.15,1979,5,"[27, 878]",11000000.0,104931801.0,117,578
299,1367,Rocky II,7.269,1979,6,[18],7000000.0,85200000.0,119,16483
300,9659,Mad Max,6.69,1979,4,"[12, 28, 53, 878]",350000.0,100000000.0,91,20629
301,28,Apocalypse Now,8.282,1979,8,"[18, 10752]",31500000.0,150000000.0,147,1776
302,11474,The Warriors,7.7,1979,2,"[28, 53]",4000000.0,22490039.0,94,1723
303,152,Star Trek: The Motion Picture,6.5,1979,12,"[878, 12, 9648]",35000000.0,139000000.0,132,1744
304,9453,Caligula,6.023,1979,8,"[18, 36, 10749]",17500000.0,23400000.0,156,58021
305,1398,Stalker,8.169,1979,5,"[878, 18]",120000.0,65200000.0,162,8452
306,10734,Escape from Alcatraz,7.526,1979,6,"[18, 53]",8000000.0,43004381.0,113,14773
307,15371,Lupin the Third: The Castle of Cagliostro,7.511,1979,12,"[10751, 16, 12, 35, 80]",7202188.0,8194857.0,102,608
308,698,Moonraker,6.163,1979,6,"[28, 12, 53, 878]",34000000.0,210308099.0,126,10076
309,583,Life of Brian,7.762,1979,8,[35],4000000.0,20700000.0,94,10707
310,11449,The Amityville Horror,6.3,1979,7,[27],4700000.0,86400000.0,118,13859
311,9638,Phantasm,6.6,1979,3,"[27, 878]",300000.0,11988469.0,89,58245
312,10654,Hair,7.298,1979,3,"[10402, 18, 35]",11000000.0,15313606.0,121,3974
313,12102,Kramer vs. Kramer,7.6,1979,12,[18],8000000.0,106260000.0,105,6729
314,10322,Being There,7.616,1979,12,"[35, 18]",7601094.0,30177511.0,130,4964
315,28942,The Brood,6.7,1979,5,"[27, 878]",1355000.0,5000000.0,92,224
316,11176,The Muppet Movie,7.154,1979,6,"[35, 12, 10402, 10751]",8000000.0,65200000.0,97,68457
317,11519,1941,5.844,1979,12,"[35, 10752]",35000000.0,94900000.0,118,488
318,696,Manhattan,7.749,1979,4,"[35, 18, 10749]",9000000.0,40194067.0,96,1243
319,6471,The Jerk,6.9,1979,12,[35],4000000.0,100000000.0,94,1895
320,7219,Zombie Flesh Eaters,6.638,1979,8,[27],7601094.0,65200000.0,91,29433
321,6404,Nosferatu the Vampyre,7.322,1979,1,"[18, 27]",1400000.0,65200000.0,107,6818
322,33701,French Fried Vacation 2: The Bronzés go Skiing,7.3,1979,11,[35],7601094.0,65200000.0,90,37626
323,10516,The Gendarme and the Creatures from Outer Space,6.1,1979,1,"[35, 878]",7601094.0,65200000.0,96,39138
324,4488,Friday the 13th,6.393,1980,5,[27],550000.0,59800000.0,94,35475
325,694,The Shining,8.215,1980,5,"[27, 53]",19000000.0,44781695.0,144,240
326,813,Airplane!,7.295,1980,7,[35],3500000.0,83453539.0,88,3415
327,1891,The Empire Strikes Back,8.39,1980,5,"[12, 28, 878]",18000000.0,538400000.0,124,10930
328,525,The Blues Brothers,7.744,1980,6,"[10402, 35, 28, 80]",27000000.0,115200000.0,133,4610
329,1578,Raging Bull,7.947,1980,11,[18],18000000.0,23000000.0,129,1032
330,11335,Popeye,5.4,1980,12,"[28, 12, 35, 10751]",20000000.0,49823037.0,114,9789
331,8536,Superman II,6.7,1980,12,"[878, 28, 12]",54000000.0,190458706.0,127,10586
332,8393,The Gods Must Be Crazy,7.239,1980,9,"[28, 35]",5000000.0,200000000.0,109,55668
333,8689,Cannibal Holocaust,6.316,1980,2,[27],100000.0,2000000.0,96,45572
334,790,The Fog,6.728,1980,2,"[27, 9648, 53]",1000000.0,21448830.0,90,11770
335,11033,Dressed to Kill,6.923,1980,7,"[9648, 53, 27]",6500000.0,31899000.0,105,1150
336,5689,The Blue Lagoon,6.156,1980,7,"[10749, 12]",4500000.0,58853106.0,104,8876
337,11953,Kagemusha,7.809,1980,4,"[28, 18, 36, 10752]",6000000.0,4000000.0,180,5026
338,8738,The Final Countdown,6.605,1980,1,"[10752, 28, 878]",12000000.0,16647800.0,103,9108
339,2768,American Gigolo,6.119,1980,2,"[80, 18, 9648]",5000000.0,52700000.0,117,1035
340,1955,The Elephant Man,8.046,1980,10,"[18, 36]",5000000.0,26000000.0,124,5602
341,3604,Flash Gordon,6.195,1980,9,"[878, 12, 28]",35000000.0,27100000.0,111,17281
342,16633,Somewhere in Time,7.528,1980,10,"[18, 14, 10749]",5100000.0,9709597.0,103,16187
343,13550,The Changeling,7.03,1980,3,[27],7600000.0,12000000.0,103,21377
344,11977,Caddyshack,6.641,1980,7,[35],6000000.0,39846344.0,98,1524
345,166,The Party,6.603,1980,12,"[18, 10749, 35]",6000000.0,39846344.0,110,1961
346,16619,Ordinary People,7.453,1980,9,[18],6000000.0,54766923.0,124,4135
347,11542,Altered States,6.692,1980,12,"[27, 878, 53]",15000000.0,19853892.0,102,32327
348,41663,Fantozzi Against the Wind,6.649,1980,11,[35],6000000.0,39846344.0,93,27433
349,16395,Inferno,6.665,1980,2,"[27, 53]",3000000.0,39846344.0,107,4955
350,85,Raiders of the Lost Ark,7.925,1981,6,"[12, 28]",18000000.0,389925971.0,115,488
351,764,The Evil Dead,7.31,1981,9,[27],350000.0,29612367.0,85,7623
352,8810,Mad Max 2,7.385,1981,12,"[12, 28, 53, 878]",2000000.0,24600832.0,96,20629
353,1103,Escape from New York,7.067,1981,5,"[878, 28]",6000000.0,50244700.0,99,11770
354,11281,Halloween II,6.553,1981,10,"[27, 53]",2500000.0,25500000.0,92,33341
355,387,Das Boot,8.088,1981,9,"[18, 36, 10752]",14000000.0,85000000.0,150,5231
356,11298,The Howling,6.577,1981,1,[27],1000000.0,17985893.0,91,4600
357,10948,The Fox and the Hound,7.144,1981,7,"[12, 16, 18, 10751]",12000000.0,29800000.0,82,67604
358,814,An American Werewolf in London,7.389,1981,8,"[35, 27]",10000000.0,31973249.0,97,4610
359,9725,Friday the 13th Part 2,6.165,1981,5,"[27, 53]",1250000.0,21700000.0,86,58712
360,10323,Clash of the Titans,6.89,1981,6,"[12, 14]",12000000.0,41092328.0,118,64823
361,21484,Possession,7.3,1981,5,[27],9150000.0,1200000.0,124,32082
362,11644,Blow Out,7.4,1981,7,"[53, 9648, 80]",18000000.0,12000000.0,108,1150
363,10890,Stripes,6.6,1981,6,"[28, 35]",10000000.0,85300000.0,106,8858
364,699,For Your Eyes Only,6.524,1981,6,"[12, 28, 53]",28000000.0,187412802.0,128,10179
365,11286,The Cannonball Run,6.1,1981,6,"[28, 35, 10751]",18000000.0,72200000.0,95,67767
366,11827,Heavy Metal,6.491,1981,8,"[16, 878, 12, 14, 10402]",9300000.0,20100000.0,90,70616
367,10540,Outland,6.4,1981,5,"[878, 28]",18000000.0,17374595.0,109,37710
368,14412,Body Heat,7.0,1981,8,"[80, 10749]",9000000.0,24058838.0,113,8844
369,6399,Who Finds a Friend Finds a Treasure,6.87,1981,12,"[28, 12, 35]",9150000.0,29612367.0,102,49450
370,36819,Time Bandits,6.615,1981,7,"[10751, 14, 878, 12, 35]",5000000.0,42365581.0,116,280
371,11527,Excalibur,6.954,1981,4,"[12, 14]",11000000.0,35000000.0,141,19665
372,10768,The Final Conflict,5.851,1981,3,"[27, 9648, 53]",5000000.0,20471382.0,108,43513
373,17360,Escape to Victory,6.878,1981,6,"[18, 10752]",10000000.0,27453418.0,116,6593
374,9443,Chariots of Fire,6.8,1981,5,"[18, 36]",5500000.0,58972904.0,124,58220
375,10246,Porky's,6.408,1981,11,[35],4000000.0,125700000.0,94,12698
376,9538,Scanners,6.739,1981,1,"[878, 27]",4100000.0,14225876.0,103,224
377,9589,Christiane F.,7.3,1981,4,[18],9150000.0,29612367.0,131,15868
378,10156,History of the World: Part I,6.8,1981,6,[35],11000000.0,31672907.0,92,14639
379,11524,Thief,7.168,1981,3,"[80, 53, 28]",5500000.0,11492915.0,123,638
380,19204,The Beyond,6.9,1981,4,[27],400000.0,123843.0,88,29433
381,19123,La Chèvre,7.146,1981,12,"[35, 80, 12]",9150000.0,29612367.0,94,38507
382,9317,The Cabbage Soup,6.4,1981,12,"[35, 878]",9150000.0,29612367.0,98,39138
383,13386,I'm Starting from Three,7.6,1981,3,[35],9150000.0,29612367.0,107,67792
384,37775,"Bianco, rosso e Verdone",7.346,1981,2,[35],9150000.0,29612367.0,110,89193
385,78,Blade Runner,7.933,1982,6,"[878, 18, 53]",28000000.0,41722424.0,118,578
386,601,E.T. the Extra-Terrestrial,7.516,1982,6,"[878, 12, 10751, 14]",10500000.0,792965500.0,115,488
387,1368,First Blood,7.5,1982,10,"[28, 12, 53, 10752]",15000000.0,125212904.0,93,16544
388,9728,Friday the 13th Part III,5.869,1982,8,"[27, 53]",4000000.0,36700000.0,95,58712
389,9387,Conan the Barbarian,6.807,1982,4,"[12, 14, 28]",20000000.0,74000000.0,129,8328
390,262,The King of Comedy,7.794,1982,12,"[18, 35]",19000000.0,2536000.0,109,1032
391,97,Tron,6.666,1982,7,"[878, 28, 12]",17000000.0,33000000.0,96,12859
392,1091,The Thing,8.06,1982,6,"[27, 9648, 878]",15000000.0,19629760.0,109,11770
393,15739,Annie,6.515,1982,5,"[35, 18, 10751]",35000000.0,57100000.0,127,6593
394,609,Poltergeist,7.147,1982,6,[27],10700000.0,122200000.0,114,10051
395,9037,Grease 2,5.132,1982,6,"[35, 10402, 10749]",13200000.0,15200000.0,115,56755
396,15764,Sophie's Choice,7.335,1982,12,"[18, 10749, 10752]",12000000.0,30000000.0,151,6349
397,11639,The Dark Crystal,7.114,1982,12,"[12, 10751, 14]",15000000.0,40600000.0,93,7908
398,154,Star Trek II: The Wrath of Khan,7.452,1982,6,"[28, 12, 878, 53]",12000000.0,96800000.0,113,1788
399,13342,Fast Times at Ridgemont High,6.808,1982,8,[35],4500000.0,27100000.0,90,57434
400,12104,Pink Floyd: The Wall,7.992,1982,7,"[10402, 18]",12000000.0,22244207.0,95,9168
401,2623,An Officer and a Gentleman,7.012,1982,7,"[18, 10749]",7500000.0,129795554.0,124,18596
402,11704,The Secret of NIMH,7.42,1982,6,"[10751, 16, 14, 12, 878]",7000000.0,14665733.0,82,40345
403,2665,Airplane II: The Sequel,6.087,1982,12,[35],15000000.0,27200000.0,85,27746
404,9576,Tootsie,7.222,1982,12,"[35, 10749]",21000000.0,177200000.0,116,2226
405,10724,Firefox,6.003,1982,6,"[878, 28, 12, 53]",18000000.0,70700000.0,136,190
406,10676,Halloween III: Season of the Witch,5.195,1982,10,"[27, 53, 878]",2500000.0,14400000.0,99,11777
407,783,Gandhi,7.546,1982,12,"[18, 36]",22000000.0,77737889.0,191,4786
408,16281,Creepshow,6.928,1982,11,"[27, 35]",8000000.0,21028755.0,120,14999
409,150,48 Hrs.,6.683,1982,12,"[53, 28, 35, 80, 18]",12000000.0,78868508.0,96,1723
410,24226,The Verdict,7.476,1982,12,[18],16000000.0,53977250.0,129,39996
411,5961,Fanny and Alexander,7.775,1982,12,"[14, 18, 9648]",6000000.0,6800000.0,188,6648
412,171,The Party 2,6.427,1982,12,"[35, 10749, 18]",12600000.0,40600000.0,109,1961
413,11915,The Gendarme and the Gendarmettes,6.0,1982,10,[35],12600000.0,40600000.0,100,39138
414,9343,Fitzcarraldo,7.623,1982,1,"[18, 12]",7362000.0,40600000.0,157,6818
415,29702,Tenebre,6.9,1982,10,"[27, 9648, 53]",12600000.0,40600000.0,101,4955
416,14645,Santa Claus Is a Stinker,7.354,1982,8,[35],12600000.0,40600000.0,88,64909
417,111,Scarface,8.2,1983,12,"[28, 80, 18]",25000000.0,66023329.0,170,1150
418,1621,Trading Places,7.215,1983,6,[35],15000000.0,90404800.0,116,4610
419,1892,Return of the Jedi,7.896,1983,5,"[12, 28, 878]",32350000.0,572700000.0,132,19800
420,700,Octopussy,6.33,1983,6,"[12, 28, 53]",27500000.0,187500000.0,131,10179
421,9531,Superman III,5.501,1983,6,"[35, 878, 28, 12]",39000000.0,75850624.0,125,10586
422,860,WarGames,7.081,1983,6,"[53, 878, 18]",12000000.0,124600000.0,114,12840
423,11153,National Lampoon's Vacation,7.121,1983,7,"[35, 12]",15000000.0,61400000.0,99,1524
424,10650,Sudden Impact,6.547,1983,12,"[53, 80, 28]",22000000.0,150000000.0,117,190
425,227,The Outsiders,7.223,1983,3,"[80, 18]",10000000.0,33697647.0,91,1776
426,17692,Jaws 3-D,4.46,1983,7,"[53, 27]",20500000.0,87987055.0,99,8558
427,11654,The Hunger,6.646,1983,4,"[27, 18]",10000000.0,10200000.0,96,893
428,10489,Cujo,6.112,1983,8,"[27, 53]",5000000.0,21200000.0,93,21819
429,8769,Christine,6.862,1983,12,[27],9700000.0,21200000.0,110,11770
430,11336,The Dead Zone,7.032,1983,10,"[53, 27, 878]",10000000.0,20766616.0,103,224
431,13567,Sleepaway Camp,6.301,1983,11,[27],350000.0,11000000.0,84,74671
432,9346,Risky Business,6.603,1983,8,"[10749, 35, 18, 80]",6200000.0,63541777.0,98,57383
433,36670,Never Say Never Again,6.072,1983,10,"[12, 28, 53]",36000000.0,160000000.0,134,10930
434,849,Krull,6.045,1983,7,"[28, 12, 14, 878]",27000000.0,16500000.0,117,12804
435,4543,Monty Python's The Meaning of Life,7.336,1983,3,[35],9000000.0,15000000.0,107,10707
436,837,Videodrome,7.29,1983,2,"[27, 878, 9648]",5952000.0,2120439.0,88,224
437,9549,The Right Stuff,7.4,1983,10,"[18, 36, 12]",27000000.0,21500000.0,193,648
438,10576,Psycho II,6.459,1983,6,"[27, 9648, 53]",5000000.0,34725000.0,113,29471
439,535,Flashdance,6.494,1983,4,"[18, 10749]",7000000.0,201500000.0,95,7270
440,11050,Terms of Endearment,7.083,1983,11,"[18, 35]",8000000.0,108423749.0,132,3388
441,15301,Twilight Zone: The Movie,6.449,1983,6,"[27, 14, 878]",10000000.0,29450920.0,101,488
442,850,A Christmas Story,7.272,1983,11,"[35, 10751]",3300000.0,20700000.0,93,12698
443,232,Rumble Fish,7.0,1983,10,"[80, 18]",10000000.0,2494480.0,94,1776
444,12560,The Big Chill,6.87,1983,9,"[35, 18]",8000000.0,56400000.0,105,8844
445,11030,Zelig,7.447,1983,7,[35],10000000.0,11798616.0,79,1243
446,11314,Koyaanisqatsi,7.901,1983,4,[99],600000.0,3200000.0,86,68993
447,841,Dune,6.2,1984,12,"[28, 878, 12]",40000000.0,30982607.0,137,5602
448,218,The Terminator,7.656,1984,10,"[28, 53, 878]",6400000.0,78371200.0,108,2710
449,620,Ghostbusters,7.476,1984,6,"[35, 14]",30000000.0,296187079.0,107,8858
450,87,Indiana Jones and the Temple of Doom,7.296,1984,5,"[12, 28]",28000000.0,333000000.0,118,488
451,1788,Footloose,6.663,1984,2,"[18, 10749]",8200000.0,80035402.0,107,18378
452,1885,The Karate Kid,7.187,1984,6,"[28, 10751, 18]",8000000.0,130442786.0,126,16513
453,311,Once Upon a Time in America,8.424,1984,5,"[18, 80]",30000000.0,5500000.0,229,4385
454,9336,Police Academy,6.67,1984,3,"[35, 80]",4500000.0,81198894.0,97,28904
455,377,A Nightmare on Elm Street,7.331,1984,11,[27],1800000.0,57000000.0,91,5140
456,81,Nausicaä of the Valley of the Wind,7.933,1984,3,"[12, 16, 14]",1000000.0,3301446.0,117,608
457,927,Gremlins,7.101,1984,6,"[14, 27, 35]",11000000.0,153083102.0,106,4600
458,9663,Starman,6.898,1984,12,"[878, 10749, 18, 14]",22000000.0,28744356.0,115,11770
459,90,Beverly Hills Cop,7.191,1984,12,"[28, 35, 80]",14000000.0,316360478.0,105,769
460,1880,Red Dawn,6.3,1984,8,"[28, 53, 10752, 18, 878]",17000000.0,38400000.0,114,8328
461,9730,Friday the 13th: The Final Chapter,6.11,1984,4,"[27, 53]",2600000.0,33000000.0,91,64195
462,12309,Bachelor Party,6.286,1984,6,[35],6000000.0,38435947.0,105,57359
463,9610,Conan the Destroyer,6.089,1984,6,"[12, 14, 28]",18000000.0,28600000.0,103,2087
464,11031,This Is Spinal Tap,7.448,1984,3,"[10402, 35]",2500000.0,4700000.0,82,3026
465,279,Amadeus,8.039,1984,9,"[36, 10402, 18]",18000000.0,90000000.0,161,3974
466,34584,The NeverEnding Story,7.197,1984,4,"[12, 14, 10751, 18]",27000000.0,20158808.0,102,5231
467,15144,Sixteen Candles,6.78,1984,5,"[18, 10749]",6500000.0,23686027.0,93,11505
468,655,"Paris, Texas",8.1,1984,7,[18],1750000.0,2181987.0,145,2303
469,11393,The Natural,6.87,1984,5,[18],28000000.0,48000000.0,137,8246
470,4437,2010,6.643,1984,12,"[53, 878]",28000000.0,40400000.0,116,37710
471,2619,Splash,6.265,1984,3,"[35, 10749, 14]",8000000.0,69800000.0,111,6159
472,9326,Romancing the Stone,6.758,1984,3,"[10749, 35, 28, 12]",10000000.0,86572238.0,106,24
473,10823,Children of the Corn,5.7,1984,3,"[27, 53]",800000.0,14568989.0,92,66987
474,8764,Top Secret!,7.098,1984,6,[35],9000000.0,20500000.0,90,3415
475,9651,Supergirl,5.358,1984,7,"[12, 14, 28, 878]",35000000.0,14296438.0,124,16187
476,11507,Body Double,6.735,1984,10,"[80, 9648, 53]",10000000.0,8801940.0,114,1150
477,157,Star Trek III: The Search for Spock,6.605,1984,6,"[878, 28, 12, 53]",18000000.0,87000000.0,105,1749
478,13820,Repo Man,6.7,1984,2,"[35, 878]",1500000.0,2300000.0,92,31493
479,14052,Revenge of the Nerds,6.461,1984,7,[35],8000000.0,40874452.0,90,67897
480,11884,The Last Starfighter,6.623,1984,7,"[12, 878, 28]",15000000.0,28733290.0,101,14692
481,11368,Blood Simple,7.246,1984,9,"[80, 18, 53]",1500000.0,4229114.0,97,1223
482,11495,Firestarter,6.3,1984,5,"[27, 53, 878]",15000000.0,17080167.0,115,67753
483,625,The Killing Fields,7.5,1984,11,"[18, 36, 10752]",14400000.0,34700291.0,142,8965
484,9314,Nineteen Eighty-Four,6.819,1984,11,"[18, 878, 10749]",10000000.0,8430492.0,113,28898
485,15239,The Toxic Avenger,6.291,1984,5,"[35, 27, 878]",475000.0,800000.0,82,78021
486,27670,Nothing Left to Do But Cry,7.746,1984,12,[35],10000000.0,33000000.0,107,4818
487,105,Back to the Future,8.317,1985,7,"[12, 35, 878]",19000000.0,381109762.0,116,24
488,1369,Rambo: First Blood Part II,6.633,1985,5,"[28, 12, 53, 10752]",44000000.0,300400432.0,96,16566
489,10014,A Nightmare on Elm Street Part 2: Freddy's Revenge,5.783,1985,11,[27],3000000.0,30000000.0,87,62020
490,11824,Teen Wolf,6.186,1985,8,"[35, 14, 10749]",1200000.0,80000000.0,91,64877
491,1374,Rocky IV,7.079,1985,11,[18],31000000.0,300500000.0,91,16483
492,10999,Commando,6.672,1985,10,"[28, 12, 53]",10000000.0,57500000.0,90,67753
493,9340,The Goonies,7.518,1985,6,"[12, 35, 10751]",19000000.0,61389680.0,114,7187
494,873,The Color Purple,7.8,1985,12,"[18, 36, 80]",15000000.0,146300000.0,154,488
495,9731,Friday the 13th: A New Beginning,5.29,1985,3,"[27, 53, 9648]",2200000.0,21900000.0,92,58822
496,2108,The Breakfast Club,7.751,1985,2,"[35, 18]",1000000.0,51525171.0,98,11505
497,11509,Silverado,6.96,1985,7,"[37, 28]",23000000.0,32200000.0,133,8844
498,8408,Day of the Dead,7.053,1985,7,"[27, 18, 9648]",3500000.0,34000000.0,101,14999
499,707,A View to a Kill,6.228,1985,5,"[12, 28, 53]",30000000.0,152427960.0,131,10179
500,11893,Runaway Train,6.938,1985,11,"[28, 53, 18, 12]",9000000.0,7936012.0,111,58728
501,9355,Mad Max Beyond Thunderdome,6.199,1985,6,"[28, 12, 878]",10000000.0,36230219.0,107,20629
502,11976,Legend,6.214,1985,8,"[12, 14]",24500000.0,15502112.0,94,578
503,15196,Clue,7.2,1985,12,"[35, 53, 80, 9648]",15000000.0,14643997.0,94,21217
504,11797,Fright Night,7.042,1985,8,"[35, 27]",9000000.0,24922237.0,107,64796
505,10157,Police Academy 2: Their First Assignment,6.068,1985,3,"[35, 80]",7600000.0,55600000.0,87,41720
506,10849,The Purple Rose of Cairo,7.392,1985,3,"[14, 35, 10749]",15000000.0,10631333.0,82,1243
507,9626,Red Sonja,5.3,1985,4,"[12, 14, 28]",17900000.0,6948633.0,89,2087
508,11418,National Lampoon's European Vacation,6.184,1985,7,"[12, 35, 10749]",17000000.0,49400000.0,95,57434
509,10957,The Black Cauldron,6.433,1985,7,"[16, 12, 10751, 14]",25000000.0,21300000.0,80,67604
510,10925,The Return of the Living Dead,7.143,1985,4,"[27, 35]",4000000.0,14200000.0,91,5045
511,11645,Ran,8.076,1985,6,"[28, 18, 36]",11500005.0,11859533.0,160,5026
512,11814,Weird Science,6.541,1985,8,"[35, 10749, 878]",7500000.0,38934048.0,93,11505
513,8879,Pale Rider,7.147,1985,6,"[37, 18]",6900000.0,41400000.0,115,190
514,11864,Enemy Mine,6.938,1985,12,"[18, 878]",40000000.0,12300000.0,108,5231
515,9056,Police Story,7.514,1985,12,"[28, 80, 53]",500000.0,18700000.0,100,18897
516,11954,Lifeforce,6.3,1985,6,"[878, 27, 53]",25000000.0,11603545.0,102,10051
517,25237,Come and See,8.3,1985,10,"[18, 10752]",11750002.5,168817.0,142,93406
518,9281,Witness,7.086,1985,2,"[80, 18, 10749, 53]",12000000.0,68700000.0,112,2690
519,10303,The Jewel of the Nile,6.236,1985,8,"[12, 28, 35, 10749]",25000000.0,96800000.0,106,21819
520,9749,Fletch,6.73,1985,5,"[35, 80, 9648]",8000000.0,59612888.0,98,12964
521,68,Brazil,7.68,1985,2,"[35, 878]",15000000.0,9900000.0,143,280
522,606,Out of Africa,7.17,1985,12,"[36, 10749, 18]",31000000.0,227514205.0,161,2226
523,526,Ladyhawke,7.033,1985,3,"[12, 35, 14]",20000000.0,18432000.0,121,7187
524,10552,Cat's Eye,6.8,1985,4,"[27, 53]",7000000.0,13100000.0,94,21819
525,10843,After Hours,7.479,1985,8,"[35, 53, 18]",4500000.0,10609321.0,97,1032
526,5683,Pee-wee's Big Adventure,6.4,1985,7,"[35, 12]",6000000.0,40900000.0,91,510
527,13155,Return to Oz,6.709,1985,6,"[12, 10751, 14]",25000000.0,11137801.0,109,154
528,14029,Demons,6.618,1985,10,[27],1800000.0,32200000.0,89,44955
529,17898,Silver Bullet,6.543,1985,10,[27],7000000.0,12400000.0,95,1223735
530,29161,Phenomena,6.8,1985,1,"[27, 53]",3800000.0,32200000.0,110,4955
531,10176,The Quiet Earth,6.623,1985,9,"[18, 878, 53]",1000000.0,2123135.0,91,32277
532,11904,Young Sherlock Holmes,6.729,1985,12,"[9648, 12]",18000000.0,63700000.0,109,8246
533,10328,Cocoon,6.62,1985,6,"[18, 35, 878]",17500000.0,85300000.0,117,6159
534,1694,Re-Animator,7.056,1985,10,"[878, 35, 27]",900000.0,2023414.0,86,27991
535,8868,Asterix vs. Caesar,6.509,1985,3,"[35, 16, 10751, 12]",11750002.5,32200000.0,79,56146
536,9080,Spies Like Us,6.185,1985,12,"[35, 12]",22000000.0,60088980.0,102,4610
537,9846,To Live and Die in L.A.,7.114,1985,11,"[80, 53, 28]",6000000.0,17307019.0,116,15175
538,11064,Brewster's Millions,6.55,1985,5,[35],20000000.0,45833132.0,97,1723
539,403587,Return,6.202,1985,10,"[27, 14, 10749]",11750002.5,32200000.0,82,1640995
540,744,Top Gun,7.053,1986,5,"[18, 28, 12]",15000000.0,356830601.0,110,893
541,679,Aliens,7.937,1986,7,"[28, 53, 878]",18500000.0,183316455.0,137,2710
542,9426,The Fly,7.4,1986,8,"[27, 878]",15000000.0,60629159.0,96,224
543,792,Platoon,7.745,1986,12,"[18, 10752, 28]",6000000.0,138530565.0,120,1152
544,10515,Castle in the Sky,7.973,1986,8,"[12, 14, 16, 28, 10751, 10749]",3000000.0,5228752.0,125,608
545,8856,The Karate Kid Part II,6.3,1986,6,"[12, 18, 28, 10749, 10751]",13000000.0,115103979.0,113,16513
