,id,title,vote_average,year,month,genre_ids,budget,revenue,runtime,director_id,Action,Adventure,Animation,Comedy,Crime,Documentary,Drama,Family,Fantasy,History,Horror,Music,Mystery,Romance,Science_Fiction,Thriller,War,Western
163,10669,Deliverance,7.318,1972,8,"[18, 12, 53]",2000000.0,46122355.0,109,19665,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
164,11943,Jeremiah Johnson,7.294,1972,9,"[12, 37]",3100000.0,44700000.0,108,2226,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
165,15516,The Last House on the Left,5.965,1972,8,"[27, 53]",90000.0,,84,5140,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
166,5916,The Getaway,7.078,1972,9,"[28, 80, 53]",3352254.0,36734619.0,123,7767,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
167,551,The Poseidon Adventure,7.094,1972,12,"[12, 53, 28]",5000000.0,84563118.0,117,7501,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
168,1688,Conquest of the Planet of the Apes,6.16,1972,6,"[28, 878]",1700000.0,9700000.0,88,18669,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
169,593,Solaris,7.837,1972,3,"[18, 878, 9648]",,,167,8452,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0
170,10238,Cries and Whispers,7.941,1972,12,[18],400000.0,,95,6648,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
171,811,Silent Running,6.415,1972,3,"[12, 878]",1000000.0,,89,12112,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
172,11624,Everything You Always Wanted to Know About Sex *But Were Afraid to Ask,6.535,1972,8,[35],2000000.0,18016290.0,88,1243,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
173,573,Frenzy,7.106,1972,5,"[80, 53, 27]",3500000.0,12600000.0,116,2636,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0
174,4593,The Discreet Charm of the Bourgeoisie,7.521,1972,9,[35],800000.0,,101,793,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
175,2000,"Aguirre, the Wrath of God",7.51,1972,12,"[12, 36, 28]",370000.0,37041.0,95,6818,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
176,10784,Cabaret,7.4,1972,2,"[10402, 18, 10749]",4600000.0,42800000.0,124,66777,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0
177,993,Sleuth,7.7,1972,12,"[53, 9648, 80, 35]",3500000.0,5750000.0,138,10601,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0
178,11610,"Play It Again, Sam",7.465,1972,5,"[35, 10749]",,,85,18378,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
179,9552,The Exorcist,7.723,1973,12,"[27, 53, 18]",12000000.0,441400000.0,122,15175,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0
180,10648,Magnum Force,7.1,1973,12,"[18, 80, 28]",,39768000.0,124,18635,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
181,1705,Battle for the Planet of the Apes,5.729,1973,6,"[28, 878]",1700000.0,8844595.0,93,18669,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
182,203,Mean Streets,7.1,1973,10,"[18, 80]",500000.0,3000000.0,111,1032,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
183,9277,The Sting,8.019,1973,12,"[35, 80, 18]",5500000.0,159616327.0,129,9577,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0
184,11886,Robin Hood,7.3,1973,11,"[16, 10751]",5000000.0,33000000.0,83,57314,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
185,11901,High Plains Drifter,7.4,1973,4,"[37, 18, 9648]",5500000.0,15700000.0,105,190,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
186,9461,Enter the Dragon,7.429,1973,8,[28],10000000.0,21485066.0,102,57727,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
187,838,American Graffiti,7.033,1973,8,"[35, 18]",777000.0,140000000.0,110,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
188,253,Live and Let Die,6.495,1973,6,"[12, 28, 53]",7000000.0,126377836.0,121,9915,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
189,11293,Paper Moon,7.9,1973,5,"[35, 80, 18]",2500000.0,30900000.0,102,39012,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0
190,7857,Amarcord,7.911,1973,12,"[35, 18]",,,123,4415,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
191,5924,Papillon,7.8,1973,12,"[80, 18]",12000000.0,53267000.0,151,13265,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
192,16307,The Wicker Man,7.373,1973,12,[27],810000.0,513000.0,88,80261,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
193,12101,Soylent Green,6.952,1973,4,"[878, 53]",,3600000.0,97,2087,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
194,9040,Serpico,7.539,1973,12,"[80, 18, 36]",3000000.0,29800000.0,130,39996,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0
195,2362,Westworld,6.77,1973,8,"[12, 878, 37]",1200000.0,10000000.0,89,4782,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
196,4909,The Day of the Jackal,7.495,1973,5,"[28, 53]",,16056255.0,143,4065,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
197,12545,Jesus Christ Superstar,7.042,1973,8,"[10402, 18]",3500000.0,24593103.0,108,13563,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
198,9474,My Name Is Nobody,7.3,1973,12,"[35, 37]",,,117,57639,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
199,931,Don't Look Now,6.9,1973,1,"[53, 18, 27]",1500000.0,,110,14132,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0
200,8327,The Holy Mountain,7.591,1973,11,[18],750000.0,96262.0,114,55119,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
201,16306,Fantastic Planet,7.665,1973,12,"[16, 878]",,,72,80260,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
202,760,The Mad Adventures of Rabbi Jacob,7.396,1973,10,[35],,,100,11195,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
203,1847,The Long Goodbye,7.439,1973,3,"[80, 35, 18]",1700000.0,959000.0,112,9789,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0
204,1675,Day for Night,7.8,1973,5,"[35, 18]",700000.0,850000.0,116,1650,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
205,11561,Sleeper,6.921,1973,12,"[35, 878]",2000000.0,18344729.0,87,1243,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
206,240,The Godfather Part II,8.576,1974,12,"[18, 80]",13000000.0,102600000.0,202,1776,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
207,30497,The Texas Chain Saw Massacre,7.291,1974,10,[27],140000.0,30900000.0,84,10051,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
208,829,Chinatown,7.918,1974,6,"[80, 18, 9648, 53]",6000000.0,30000000.0,130,3556,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0
209,682,The Man with the Golden Gun,6.447,1974,12,"[12, 28, 53]",7000000.0,97572000.0,125,9915,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
210,11072,Blazing Saddles,7.26,1974,2,"[37, 35]",2600000.0,119500000.0,93,14639,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
211,24402,Emmanuelle,5.972,1974,6,"[18, 10749]",500000.0,,94,38007,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
212,13939,Death Wish,6.9,1974,7,"[80, 18, 28]",3000000.0,22000000.0,93,19244,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
213,592,The Conversation,7.526,1974,4,"[80, 18, 9648]",1600000.0,4420000.0,113,1776,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0
214,3034,Young Frankenstein,7.888,1974,12,[35],2800000.0,86273333.0,106,14639,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
215,4176,Murder on the Orient Express,7.154,1974,11,"[18, 53, 9648]",1400000.0,35700000.0,128,39996,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0
216,5919,The Towering Inferno,7.021,1974,12,"[28, 18, 53]",14000000.0,116000000.0,165,6778,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
217,6916,"Watch Out, We're Mad",7.428,1974,3,"[28, 35]",,36782781.0,102,51421,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
218,27327,Phantom of the Paradise,7.5,1974,10,"[10402, 35, 27]",1300000.0,250000.0,92,1150,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0
219,3133,Badlands,7.5,1974,1,"[80, 18, 10749]",300000.0,,94,30715,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
220,16938,Black Christmas,6.927,1974,10,"[27, 9648, 53]",620000.0,4100000.0,98,12698,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0
221,42269,We All Loved Each Other So Much,8.237,1974,12,"[18, 35]",,,124,31894,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
222,1410,Dark Star,6.0,1974,4,"[35, 878]",60000.0,,83,11770,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
223,578,Jaws,7.661,1975,6,"[27, 53, 12]",7000000.0,470653000.0,124,488,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
224,510,One Flew Over the Cuckoo's Nest,8.421,1975,11,[18],3000000.0,108981275.0,133,3974,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
225,11963,Three Days of the Condor,7.306,1975,8,"[53, 9648]",7800000.0,41509797.0,117,2226,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
226,3175,Barry Lyndon,8.003,1975,12,"[18, 10749, 10752]",11000000.0,198992.0,185,240,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0
227,36685,The Rocky Horror Picture Show,7.466,1975,8,"[35, 878, 14, 27]",1200000.0,112892319.0,100,13484,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0
228,762,Monty Python and the Holy Grail,7.803,1975,3,"[12, 35, 14]",400000.0,5000000.0,91,280,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
229,11843,The Return of the Pink Panther,6.794,1975,5,"[35, 80, 9648]",5000000.0,41833347.0,113,1927,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0
230,1396,Mirror,7.975,1975,3,"[18, 36]",825370.0,119266.0,107,8452,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
231,968,Dog Day Afternoon,7.8,1975,9,"[80, 18, 53]",1800000.0,46665856.0,125,39996,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0
232,20126,Deep Red,7.776,1975,3,"[27, 9648, 53]",,2900000.0,127,4955,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0
233,11686,Love and Death,7.55,1975,6,"[35, 10752]",3000000.0,20173742.0,85,1243,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
234,983,The Man Who Would Be King,7.501,1975,12,"[12, 18]",8000000.0,12678.0,129,6593,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
235,11020,Picnic at Hanging Rock,7.23,1975,9,"[18, 9648]",,84744.0,115,2690,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
236,27429,Shivers,6.38,1975,9,"[27, 878]",179000.0,1000000.0,88,224,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
237,25606,White Collar Blues,7.802,1975,3,[35],,,108,31898,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
238,20914,My Friends,8.137,1975,10,[35],,,140,32375,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
239,103,Taxi Driver,8.153,1976,2,"[80, 18]",1900000.0,28600000.0,114,1032,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
240,1366,Rocky,7.79,1976,11,[18],1000000.0,225300000.0,120,16513,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
241,7340,Carrie,7.307,1976,11,"[27, 53]",1800000.0,33800000.0,98,1150,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
242,10649,The Enforcer,6.8,1976,12,"[80, 28]",9000000.0,46236000.0,96,66222,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
243,794,The Omen,7.395,1976,6,"[27, 53]",2800000.0,60922980.0,111,7187,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
244,5879,In the Realm of the Senses,6.615,1976,9,"[18, 10749]",,,105,46230,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
245,10730,King Kong,6.215,1976,9,"[12, 14]",23000000.0,90614445.0,134,6778,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
246,10747,The Outlaw Josey Wales,7.452,1976,6,[37],3700000.0,31800000.0,135,190,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
247,10774,Network,7.82,1976,11,[18],3800000.0,23700000.0,122,39996,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
248,10518,Marathon Man,7.223,1976,10,[53],6500000.0,21709020.0,125,19304,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
249,891,All the President's Men,7.674,1976,4,"[18, 36, 9648, 53]",8500000.0,70600000.0,138,6349,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0
250,3870,1900,7.872,1976,8,"[18, 36]",9000000.0,,316,4956,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
251,9385,The Twelve Tasks of Asterix,7.33,1976,6,"[10751, 16, 35, 12]",,,82,24530,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
252,5336,"Salò, or the 120 Days of Sodom",6.4,1976,1,"[18, 27]",800000.0,1800000.0,117,5970,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
253,11482,The Tenant,7.653,1976,5,"[53, 27, 9648]",,5100000.0,126,3556,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0
254,10803,Logan's Run,6.6,1976,6,"[28, 878]",9000000.0,25000000.0,119,20412,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
255,761,The Wing or the Thigh?,7.2,1976,10,[35],5133623.0,,104,11201,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
256,6037,Murder by Death,7.194,1976,6,"[35, 80, 9648, 53]",,32511047.0,94,47498,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0
257,17814,Assault on Precinct 13,7.276,1976,10,"[53, 28, 80]",150000.0,,91,11770,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
258,37769,The Second Tragic Fantozzi,7.532,1976,4,[35],,,110,31898,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
259,11,Star Wars,8.204,1977,5,"[12, 28, 878]",11000000.0,775398007.0,121,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
260,691,The Spy Who Loved Me,6.8,1977,7,"[12, 28, 53]",13000000.0,185438673.0,125,10076,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
261,11319,The Rescuers,6.775,1977,6,"[14, 10751, 16, 12]",7500000.0,169000000.0,78,57314,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
262,703,Annie Hall,7.752,1977,4,"[35, 18, 10749]",4000000.0,38288028.0,93,1243,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0
263,250480,The Many Adventures of Winnie the Pooh,7.252,1977,3,"[16, 10751, 12]",,,74,57314,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
264,11906,Suspiria,7.515,1977,2,[27],,2900000.0,99,4955,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
265,840,Close Encounters of the Third Kind,7.358,1977,12,"[878, 18]",20000000.0,306889114.0,135,488,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
266,11586,Exorcist II: The Heretic,4.545,1977,6,"[18, 27, 53]",14000000.0,30800000.0,117,19665,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0
267,11009,Saturday Night Fever,6.7,1977,12,"[10402, 18]",3500000.0,237100000.0,119,12840,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
268,11114,Pete's Dragon,6.321,1977,11,"[14, 16, 35, 10751]",10000000.0,,128,25558,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0
269,985,Eraserhead,7.397,1977,3,[27],100000.0,7000000.0,89,5602,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
270,5902,A Bridge Too Far,7.227,1977,6,"[18, 36, 10752]",22000000.0,50750000.0,175,4786,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0
271,19067,The Duellists,7.273,1977,8,"[18, 10752]",900000.0,,100,578,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
272,11689,Crime Busters,6.95,1977,4,"[28, 35]",,,115,56033,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
273,12262,The Hills Have Eyes,6.166,1977,7,"[27, 53]",325000.0,25000000.0,90,5140,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
274,11006,Smokey and the Bandit,6.967,1977,5,"[28, 12, 35]",4300000.0,126700000.0,96,67767,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
275,25623,House,7.337,1977,8,"[35, 14, 27]",,,88,132305,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0
276,42229,A Special Day,8.04,1977,8,"[18, 10749]",,,106,31894,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
277,621,Grease,7.395,1978,7,"[10749, 35]",6000000.0,396300000.0,110,8876,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
278,1924,Superman,7.129,1978,12,"[878, 28, 12]",55000000.0,300218018.0,143,7187,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
279,948,Halloween,7.6,1978,10,"[27, 53]",325000.0,70300000.0,91,11770,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
280,11778,The Deer Hunter,8.009,1978,12,"[18, 10752]",15000000.0,49000000.0,183,12114,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
281,579,Jaws 2,6.0,1978,6,"[27, 53]",20000000.0,187884007.0,117,16187,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
282,923,Dawn of the Dead,7.496,1978,9,[27],650000.0,55000000.0,127,14999,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
283,123,The Lord of the Rings,6.57,1978,11,"[12, 16, 14]",4000000.0,30500000.0,132,16384,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
284,4192,Death on the Nile,7.158,1978,9,[9648],7920000.0,14560084.0,140,6778,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
285,11327,Midnight Express,7.5,1978,8,"[18, 80]",2300000.0,35000000.0,121,9168,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
286,11850,Invasion of the Body Snatchers,7.2,1978,12,"[878, 27]",3500000.0,24946533.0,116,648,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
287,24831,Piranha,5.929,1978,8,"[27, 35, 878]",660000.0,16000000.0,94,4600,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0
288,8469,Animal House,6.997,1978,7,[35],2700000.0,141000000.0,109,4610,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
289,11230,Drunken Master,7.362,1978,10,"[28, 35]",,,111,18899,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
290,11837,Watership Down,7.18,1978,10,"[12, 16, 18]",1000000.0,3713768.0,88,70663,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
291,13333,Game of Death,6.416,1978,3,"[18, 28, 53]",850000.0,,101,57727,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
292,25239,Day of the Woman,5.927,1978,11,"[27, 53]",800000.0,,101,93410,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
293,16642,Days of Heaven,7.486,1978,9,"[18, 10749]",3000000.0,3700000.0,94,30715,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
294,10766,Damien: Omen II,6.447,1978,6,"[27, 53]",6800000.0,26518355.0,107,9108,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
295,11183,French Fried Vacation,6.584,1978,11,[35],,,105,37626,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
296,11455,Up in Smoke,6.687,1978,5,[35],,41590893.0,86,69500,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
297,12761,Autumn Sonata,8.007,1978,10,[18],,,93,6648,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
298,348,Alien,8.15,1979,5,"[27, 878]",11000000.0,104931801.0,117,578,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
299,1367,Rocky II,7.269,1979,6,[18],7000000.0,85200000.0,119,16483,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
300,9659,Mad Max,6.69,1979,4,"[12, 28, 53, 878]",350000.0,100000000.0,91,20629,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
301,28,Apocalypse Now,8.282,1979,8,"[18, 10752]",31500000.0,150000000.0,147,1776,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
302,11474,The Warriors,7.7,1979,2,"[28, 53]",4000000.0,22490039.0,94,1723,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
303,152,Star Trek: The Motion Picture,6.5,1979,12,"[878, 12, 9648]",35000000.0,139000000.0,132,1744,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
304,9453,Caligula,6.023,1979,8,"[18, 36, 10749]",17500000.0,23400000.0,156,58021,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0
305,1398,Stalker,8.169,1979,5,"[878, 18]",120000.0,,162,8452,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
306,10734,Escape from Alcatraz,7.526,1979,6,"[18, 53]",8000000.0,43004381.0,113,14773,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
307,15371,Lupin the Third: The Castle of Cagliostro,7.511,1979,12,"[10751, 16, 12, 35, 80]",7202188.0,8194857.0,102,608,0,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0
308,698,Moonraker,6.163,1979,6,"[28, 12, 53, 878]",34000000.0,210308099.0,126,10076,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
309,583,Life of Brian,7.762,1979,8,[35],4000000.0,20700000.0,94,10707,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
310,11449,The Amityville Horror,6.3,1979,7,[27],4700000.0,86400000.0,118,13859,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
311,9638,Phantasm,6.6,1979,3,"[27, 878]",300000.0,11988469.0,89,58245,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
312,10654,Hair,7.298,1979,3,"[10402, 18, 35]",11000000.0,15313606.0,121,3974,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0
313,12102,Kramer vs. Kramer,7.6,1979,12,[18],8000000.0,106260000.0,105,6729,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
314,10322,Being There,7.616,1979,12,"[35, 18]",,30177511.0,130,4964,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
315,28942,The Brood,6.7,1979,5,"[27, 878]",1355000.0,5000000.0,92,224,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
316,11176,The Muppet Movie,7.154,1979,6,"[35, 12, 10402, 10751]",8000000.0,65200000.0,97,68457,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0
317,11519,1941,5.844,1979,12,"[35, 10752]",35000000.0,94900000.0,118,488,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
318,696,Manhattan,7.749,1979,4,"[35, 18, 10749]",9000000.0,40194067.0,96,1243,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0
319,6471,The Jerk,6.9,1979,12,[35],4000000.0,100000000.0,94,1895,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
320,7219,Zombie Flesh Eaters,6.638,1979,8,[27],,,91,29433,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
321,6404,Nosferatu the Vampyre,7.322,1979,1,"[18, 27]",1400000.0,,107,6818,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
322,33701,French Fried Vacation 2: The Bronzés go Skiing,7.3,1979,11,[35],,,90,37626,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
323,10516,The Gendarme and the Creatures from Outer Space,6.1,1979,1,"[35, 878]",,,96,39138,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
324,4488,Friday the 13th,6.393,1980,5,[27],550000.0,59800000.0,94,35475,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
325,694,The Shining,8.215,1980,5,"[27, 53]",19000000.0,44781695.0,144,240,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
326,813,Airplane!,7.295,1980,7,[35],3500000.0,83453539.0,88,3415,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
327,1891,The Empire Strikes Back,8.39,1980,5,"[12, 28, 878]",18000000.0,538400000.0,124,10930,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
328,525,The Blues Brothers,7.744,1980,6,"[10402, 35, 28, 80]",27000000.0,115200000.0,133,4610,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0
329,1578,Raging Bull,7.947,1980,11,[18],18000000.0,23000000.0,129,1032,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
330,11335,Popeye,5.4,1980,12,"[28, 12, 35, 10751]",20000000.0,49823037.0,114,9789,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
331,8536,Superman II,6.7,1980,12,"[878, 28, 12]",54000000.0,190458706.0,127,10586,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
